"ID","NEWSCODE","PUBLISHTIME","PUBLISHDATE","NEWSTITLE","NEWSLINK","NEWSSOURCEID","NEWSSOURCE","NEWSAUTHOR","NEWSSOURCETABLE","FINSERTTIME","FINSERTDATE","ISVALID","TMSTAMP","ENTRYDATE","ENTRYTIME","NEWSCODEHD","NEWSLINKHD","DATA_DOWNLOAD_TIME"
"2625562","20200715020102143016","2020/7/15 19:26:00","20200715","重磅！TCL成功竞购中环集团100%股权","\20200715\NW0001-14516687933.txt","9999999999","光伏們","","02","2020/7/15 19:53:48","20200715","1","0000000104C8A2C3","2020/7/15","20:02:55","20200715020011706043","\20200715\NW0001-536906934.txt",""
"2625563","20200715020102143093","2020/7/15 17:05:00","20200715","顺德农商行被质疑不履约放贷","\20200715\NW0001-14516699840.txt","0100000027","潇湘晨报","","02","2020/7/15 19:53:48","20200715","1","0000000104C8A2C5","2020/7/15","20:02:55","20200715020011706054","\20200715\NW0001-536907375.txt",""
"2625549","20200715030029571006","2020/7/15 19:36:15","20200715","华南石化：关联交易公告","\20200715\ANNOUNMT-194179643.txt","0300000018","代办股份转让信息平台","","02","2020/7/15 19:50:29","20200715","1","0000000104C8BEA0","2020/7/15","20:05:19","20200715030001338613","\20200715\ANNOUNMT-6443664.txt",""
"2625533","20200715030029571069","2020/7/15 19:27:15","20200715","古鳌科技：关于公司诉讼事项的进展公告","\20200715\ANNOUNMT-194179103.txt","0300000017","巨潮资讯网","","02","2020/7/15 19:50:29","20200715","1","0000000104C94AAD","2020/7/15","20:20:47","20200715030001338622","\20200715\ANNOUNMT-6443644.txt",""
"2625554","20200715030029571097","2020/7/15 19:25:15","20200715","欣锐科技：关于股东减持计划期限届满暨实施情况的公告","\20200715\ANNOUNMT-194177807.txt","0300000017","巨潮资讯网","","02","2020/7/15 19:50:29","20200715","1","0000000104C94A9C","2020/7/15","20:20:47","20200715030001338626","\20200715\ANNOUNMT-6443596.txt",""
"2625550","20200713030029571158","2020/7/13","20200713","大公国际将“山东海科化工有限公司”的长期债务评级列入评级观察","\20200713\ICRate-23848845.txt","9999999999","大智慧财汇数据整理","","02","2020/7/15 19:50:29","20200715","1","0000000104C8BEB9","2020/7/15","20:05:19","20200713030001338635","\20200713\ICRate-135116.txt",""
"2625789","20200715030029571489","2020/7/15 20:31:15","20200715","*ST升达：关于公司自查对外担保、资金占用事项的进展公告","\20200716\ANNOUNMT-194184153.txt","0300000017","巨潮资讯网","","02","2020/7/15 20:50:55","20200715","1","0000000104D1E22C","2020/7/16","08:35:06","20200715030001338682","\20200716\ANNOUNMT-6443831.txt",""
"2625790","20200715030029571496","2020/7/15 20:33:15","20200715","*ST乐通：关于筹划发行股份购买资产事项的停牌公告","\20200716\ANNOUNMT-194184342.txt","0300000017","巨潮资讯网","","02","2020/7/15 20:50:55","20200715","1","0000000104D1E22D","2020/7/16","08:35:06","20200715030001338683","\20200716\ANNOUNMT-6443838.txt",""
"2625791","20200715030029571454","2020/7/15 20:31:15","20200715","卫信康首次公开发行限售股上市流通公告","\20200715\ANNOUNMT-194183936.txt","0300000001","上海交易所","","02","2020/7/15 20:50:55","20200715","1","0000000104CC5FEE","2020/7/15","21:35:08","20200715030001338677","\20200715\ANNOUNMT-6443823.txt",""
"2625792","20200715030029571517","2020/7/15 20:34:15","20200715","陕天然气：关于监事会换届选举的公告","\20200716\ANNOUNMT-194184531.txt","0300000017","巨潮资讯网","","02","2020/7/15 20:50:55","20200715","1","0000000104D1E278","2020/7/16","08:35:06","20200715030001338686","\20200716\ANNOUNMT-6443845.txt",""
"2615382","20200713020101988062","2020/7/13 14:05:00","20200713","小众车型生产暂停 戴姆勒将削减集团成本","\20200713\NW0001-14504229915.txt","9999999999","恩佐报告","","02","2020/7/13 14:36:55","20200713","1","00000001045A9228","2020/7/13","14:43:00","20200713020011683907","\20200713\NW0001-536445526.txt",""
"2615377","20200713020101988146","2020/7/13 14:17:00","20200713","港股异动丨鹰普精密(1286.HK)逆势大跌近9% 料中期最多亏3亿港元","\20200713\NW0001-14504208909.txt","9999999999","格隆汇","","02","2020/7/13 14:35:42","20200713","1","00000001045A922B","2020/7/13","14:43:00","20200713020011683919","\20200713\NW0001-536444748.txt",""
"2615378","20200713020101988181","2020/7/13 14:07:00","20200713","碧桂园接连暴雷,维权潮长相伴,为何还是第一?","\20200713\NW0001-14504189604.txt","9999999999","楼市燃烧弹","","02","2020/7/13 14:35:42","20200713","1","00000001045A922C","2020/7/13","14:43:00","20200713020011683924","\20200713\NW0001-536444033.txt",""
"2615384","20200713020101988314","2020/7/13 14:18:00","20200713","蔚来的未来已来，李想的理想还有多远？","\20200713\NW0001-14504229267.txt","9999999999","能见Eknower","","02","2020/7/13 14:38:08","20200713","1","00000001045A922F","2020/7/13","14:43:00","20200713020011683943","\20200713\NW0001-536445502.txt",""
"2615371","20200713020101987978","2020/7/13 14:29:00","20200713","先斩后奏加码亏损项目 顾地科技反常投资背后有""猫腻""？","\20200713\NW0001-14504275221.txt","9999999999","红商网","","02","2020/7/13 14:34:20","20200713","1","00000001045A9227","2020/7/13","14:43:00","20200713020011683895","\20200713\NW0001-536447204.txt",""
"2615379","20200713020101988111","2020/7/13 14:03:00","20200713","强制清算案件:（2020）京01强清7号终结强制清算程序-公告","\20200713\NW0001-14504254863.txt","9999999999","全国企业破产重整案件信息网","","02","2020/7/13 14:35:42","20200713","1","00000001045A9229","2020/7/13","14:43:00","20200713020011683914","\20200713\NW0001-536446450.txt",""
"2615381","20200713020101988195","2020/7/13 11:24:00","20200713","富士康被曝将转战印度，10亿美元建厂造苹果手机！最新回应来了","\20200713\NW0001-14504262747.txt","0200000010","腾讯网","","02","2020/7/13 14:35:42","20200713","1","00000001045A922D","2020/7/13","14:43:00","20200713020011683926","\20200713\NW0001-536446742.txt",""
"2615385","20200713020101988251","2020/7/13 14:15:00","20200713","控股股东空间院拟减持不超4%股份 中国卫星逆市下跌","\20200713\NW0001-14504248653.txt","0200000029","金融界","","02","2020/7/13 14:38:08","20200713","1","00000001045A922E","2020/7/13","14:43:00","20200713020011683934","\20200713\NW0001-536446220.txt",""
"2615397","20200713020101988454","2020/7/13","20200713","破产审查案件:（2020）浙0681破申","\20200713\NW0001-14503435170.txt","9999999999","全国企业破产重整案件信息网","","02","2020/7/13 14:40:46","20200713","1","00000001045A921A","2020/7/13","14:43:00","20200713020011683963","\20200713\NW0001-536416091.txt",""
"2615398","20200713020101988475","2020/7/13 12:31:00","20200713","冀凯股份拟购岷山有色100%股权 或构成重组上市","\20200713\NW0001-14503942662.txt","9999999999","大河财立方","","02","2020/7/13 14:40:46","20200713","1","00000001045A9224","2020/7/13","14:43:00","20200713020011683966","\20200713\NW0001-536434887.txt",""
"2615399","20200713050022352982","2020/7/13 14:39:01","20200713","20沪国01（163387）14时39分发生一笔价格异动","\20200713\CT_Bondewevents-45724893.txt","9999999999","财汇AI数据研究院","","05","2020/7/13 14:40:46","20200713","1","00000001045A9231","2020/7/13","14:43:00","20200713050000307467","\20200713\CT_Bondewevents-945340.txt",""
"2615396","20200713050022352975","2020/7/13 14:37:27","20200713","17富兴PPN001（031792005）14时37分发生一笔价格异动","\20200713\CT_Bondewevents-45724758.txt","9999999999","财汇AI数据研究院","","05","2020/7/13 14:39:30","20200713","1","00000001045A87B5","2020/7/13","14:40:46","20200713050000307466","\20200713\CT_Bondewevents-945335.txt",""
"2615403","20200713020101988545","2020/7/13 11:45:00","20200713","合景悠活营收依赖症 服务纠纷或成IPO＂绊脚石＂","\20200713\NW0001-14504205156.txt","9999999999","企业观察网","","02","2020/7/13 14:44:17","20200713","1","00000001045AB422","2020/7/13","14:53:07","20200713020011683976","\20200713\NW0001-536444609.txt",""
"2615402","20200713020101988699","2020/7/13 14:32:00","20200713","再遭打击 市场对波音(BA.US)还有信心吗？","\20200713\NW0001-14504307756.txt","9999999999","智通财经网","","02","2020/7/13 14:43:00","20200713","1","00000001045AB423","2020/7/13","14:53:07","20200713020011683998","\20200713\NW0001-536448409.txt",""
"2615404","20200713020101988706","2020/7/13 14:29:00","20200713","锡业最牛国企“老纪检”落马,曾有两任董事长贪腐被查","\20200713\NW0001-14504325792.txt","0200000008","网易新闻","","02","2020/7/13 14:44:17","20200713","1","00000001045AB429","2020/7/13","14:53:07","20200713020011683999","\20200713\NW0001-536449077.txt",""
"2615413","20200713020101989112","2020/7/13 11:48:00","20200713","电科院：预计上半年净利润2035.02万元-4070.03万元，同比下降40%-70%","\20200713\NW0001-14503719102.txt","9999999999","界面","","02","2020/7/13 14:50:46","20200713","1","00000001045E1981","2020/7/13","16:21:04","20200713020011684057","\20200713\NW0001-536426607.txt",""
"2615414","20200713020101989147","2020/7/13 14:41:00","20200713","卓越新能火灾进展：失踪人员仍未找到 厂区暂时停产","\20200713\NW0001-14504354196.txt","0199999999","新京报网","","02","2020/7/13 14:50:46","20200713","1","00000001045AC12A","2020/7/13","14:54:42","20200713020011684062","\20200713\NW0001-536450129.txt",""
"2615412","20200713020101989133","2020/7/13","20200713","破产案件:（2020）浙0111破31号","\20200713\NW0001-14503795026.txt","9999999999","全国企业破产重整案件信息网","","02","2020/7/13 14:49:22","20200713","1","00000001045AC122","2020/7/13","14:54:42","20200713020011684060","\20200713\NW0001-536429419.txt",""
"2615406","20200713020101988755","2020/7/13 12:50:00","20200713","收购泰禾股权？除非万科基因突变……","\20200713\NW0001-14503938288.txt","9999999999","德科地产频道","","02","2020/7/13 14:45:36","20200713","1","00000001045AB424","2020/7/13","14:53:07","20200713020011684006","\20200713\NW0001-536434725.txt",""
"2615405","20200713020101988720","2020/7/13 13:46:00","20200713","政府抗污不力 法国行政法院威胁罚款","\20200713\NW0001-14504342748.txt","9999999999","国际锐视野","","02","2020/7/13 14:44:17","20200713","1","00000001045AAB30","2020/7/13","14:50:46","20200713020011684001","\20200713\NW0001-536449705.txt",""
"2615407","20200713020101988790","2020/7/13 14:24:00","20200713","卖4万＋楼盘因空鼓渗水被官方批评 葛洲坝地产首季盈利跌超四成","\20200713\NW0001-14504270037.txt","0100000025","南方都市报","","02","2020/7/13 14:46:56","20200713","1","00000001045ECD5B","2020/7/13","16:46:54","20200713020011684011","\20200713\NW0001-536447012.txt",""
"2615408","20200713020101988797","2020/7/13 14:15:00","20200713","逆势！连续9个跌停，这家停牌54个月复牌的公司，发生了什么？","\20200713\NW0001-14504344557.txt","0200000001","新浪","","02","2020/7/13 14:46:56","20200713","1","00000001045AB42A","2020/7/13","14:53:07","20200713020011684012","\20200713\NW0001-536449772.txt",""
"2615411","20200713020101988930","2020/7/13 13:53:00","20200713","(深互动)新纶科技：公司将延期回复问询函","\20200713\NW0001-14504128287.txt","9999999999","深交所互动易","","02","2020/7/13 14:48:12","20200713","1","00000001045AC11E","2020/7/13","14:54:42","20200713020011684031","\20200713\NW0001-536441762.txt",""
"2615409","20200713020101989014","2020/7/13 14:06:00","20200713","破产案件:（2020）沪03破122号受理破产清算申请-公告","\20200713\NW0001-14504371881.txt","9999999999","全国企业破产重整案件信息网","","02","2020/7/13 14:46:56","20200713","1","00000001045AB42B","2020/7/13","14:53:07","20200713020011684043","\20200713\NW0001-536450784.txt",""
"2617225","20200713020102012688","2020/7/13 18:34:00","20200713","视频行业热闹依旧 只是优酷明显掉队了","\20200713\NW0001-14505779877.txt","0299999999","TechWeb","","02","2020/7/13 20:01:15","20200713","1","0000000104654CBC","2020/7/13","20:06:20","20200713020011687425","\20200713\NW0001-536502932.txt",""
"2617226","20200713020102012702","2020/7/13 19:59:00","20200713","投资紫金银行亏损四千万 金陵药业上半年净利预降超八成","\20200713\NW0001-14505818271.txt","0199999999","新京报网","","02","2020/7/13 20:01:15","20200713","1","0000000104654CC1","2020/7/13","20:06:20","20200713020011687427","\20200713\NW0001-536504354.txt",""
"2617227","20200713020102012597","2020/7/13 18:47:00","20200713","红日药业：股东拟减持不超过6011万股","\20200713\NW0001-14505828018.txt","0100000002","中证网","","02","2020/7/13 20:01:15","20200713","1","0000000104654CBF","2020/7/13","20:06:20","20200713020011687412","\20200713\NW0001-536504715.txt",""
"2617228","20200713020102012709","2020/7/13 18:10:00","20200713","破产案件:（2020）粤03破390号裁定受理（债权申报）公告","\20200713\NW0001-14505820890.txt","9999999999","全国企业破产重整案件信息网","","02","2020/7/13 20:01:15","20200713","1","0000000104654CC2","2020/7/13","20:06:20","20200713020011687428","\20200713\NW0001-536504451.txt",""
"2617229","20200713020102012723","2020/7/13 18:48:00","20200713","学而思回应 App 存低俗视频被约谈：系用户自行上传","\20200713\NW0001-14505848106.txt","0299999999","IT之家","","02","2020/7/13 20:01:15","20200713","1","0000000104656D71","2020/7/13","20:12:36","20200713020011687430","\20200713\NW0001-536505459.txt",""
"2617230","20200713020102012730","2020/7/13 18:48:00","20200713","弘宇股份：减持计划到期 拉萨祥隆累计减持463.5万股","\20200713\NW0001-14505862848.txt","0100000011","每日经济新闻","","02","2020/7/13 20:01:15","20200713","1","0000000104654CC4","2020/7/13","20:06:20","20200713020011687431","\20200713\NW0001-536506005.txt",""
"2617231","20200713020102012758","2020/7/13 19:51:00","20200713","中达安：贵州鑫胜拟减持公司不超3%股份","\20200713\NW0001-14506157715.txt","0100000003","证券时报网","","02","2020/7/13 20:01:15","20200713","1","0000000104656D7B","2020/7/13","20:12:36","20200713020011687435","\20200713\NW0001-536516926.txt",""
"2617203","20200713020102012324","2020/7/13 18:08:00","20200713","[券业场]太惨了！广发被""解聘"" 国信宣布再融资承销终止 后续或遭遇更多项目流失","\20200713\NW0001-14505692073.txt","0200000029","金融界","","02","2020/7/13 19:55:51","20200713","1","0000000104651912","2020/7/13","20:03:48","20200713020011687373","\20200713\NW0001-536499680.txt",""
"2617209","20200713020102012415","2020/7/13 18:01:00","20200713","快时尚走向消亡?多品牌关店,优衣库巨亏近百亿,谁会是下一个?","\20200713\NW0001-14505713133.txt","9999999999","大金牛财经","","02","2020/7/13 19:57:07","20200713","1","000000010464EE9A","2020/7/13","20:01:15","20200713020011687386","\20200713\NW0001-536500460.txt",""
"2617221","20200713020102012107","2020/7/13 18:44:00","20200713","索尼、腾讯纷纷抛出橄榄枝，由禽业“转业”游戏的乐游科技有何吸引力","\20200713\NW0001-14505824778.txt","0100000018","北京商报","","02","2020/7/13 19:59:29","20200713","1","0000000104654CBD","2020/7/13","20:06:20","20200713020011687342","\20200713\NW0001-536504595.txt",""
"2617198","20200713020102012184","2020/7/13 18:50:00","20200713","电科院2020年上半年预计净利2035.02万元-4070.03万元同比下降 财务费用增加","\20200713\NW0001-14505831582.txt","0299999999","挖贝网","","02","2020/7/13 19:54:34","20200713","1","000000010464EE9E","2020/7/13","20:01:15","20200713020011687353","\20200713\NW0001-536504847.txt",""
"2617199","20200713020102012275","2020/7/13 18:52:00","20200713","华新水泥董事Roland Koehler辞职 2019年薪酬为20.4万元","\20200713\NW0001-14505843219.txt","0299999999","挖贝网","","02","2020/7/13 19:54:34","20200713","1","000000010464EE9F","2020/7/13","20:01:15","20200713020011687366","\20200713\NW0001-536505278.txt",""
"2617210","20200713020102012422","2020/7/13","20200713","破产审查案件:（2020）浙0109破申41号","\20200713\NW0001-14505828720.txt","9999999999","全国企业破产重整案件信息网","","02","2020/7/13 19:57:07","20200713","1","000000010464EEA0","2020/7/13","20:01:15","20200713020011687387","\20200713\NW0001-536504741.txt",""
"2617218","20200713020102012541","2020/7/13 18:21:00","20200713","创业30年之际，长城汽车命悬一线？","\20200713\NW0001-14505825912.txt","9999999999","车威新媒体","","02","2020/7/13 19:58:18","20200713","1","0000000104654CBE","2020/7/13","20:06:20","20200713020011687404","\20200713\NW0001-536504637.txt",""
"2617201","20200713020102012261","2020/7/13 19:52:00","20200713","华宝股份回复关注函：公司HNB烟用香精相关产品应用目前尚未实现销售收入","\20200713\NW0001-14506142433.txt","9999999999","财联社","","02","2020/7/13 19:54:34","20200713","1","000000010464EEA5","2020/7/13","20:01:15","20200713020011687364","\20200713\NW0001-536516360.txt",""
"2617204","20200713020102012282","2020/7/13 19:34:00","20200713","华君国际集团(00377.HK)：中国华君集团拟出售约72.23％股份","\20200713\NW0001-14506039293.txt","9999999999","格隆汇","","02","2020/7/13 19:55:51","20200713","1","0000000104651915","2020/7/13","20:03:48","20200713020011687367","\20200713\NW0001-536512540.txt",""
"2617202","20200713020102012310","2020/7/13 19:23:00","20200713","安奈儿：预计2020年半年度净利润亏损1300万元~1800万元","\20200713\NW0001-14506111950.txt","0100000011","每经网","","02","2020/7/13 19:54:34","20200713","1","000000010464EEA7","2020/7/13","20:01:15","20200713020011687371","\20200713\NW0001-536515231.txt",""
"2617205","20200713020102012338","2020/7/13 19:39:00","20200713","华茂股份(000850.SZ)半年度净利润预降59.2%-67.36%","\20200713\NW0001-14506071045.txt","9999999999","格隆汇","","02","2020/7/13 19:55:51","20200713","1","000000010464EEA8","2020/7/13","20:01:15","20200713020011687375","\20200713\NW0001-536513716.txt",""
"2617213","20200713020102012366","2020/7/13 18:35:00","20200713","福达合金(603045.SH):景林投资已累计减持5%的股份","\20200713\NW0001-14506136547.txt","9999999999","格隆汇","","02","2020/7/13 19:57:07","20200713","1","000000010465191B","2020/7/13","20:03:48","20200713020011687379","\20200713\NW0001-536516142.txt",""
"2617206","20200713020102012373","2020/7/13 19:52:00","20200713","华仁药业(300110.SZ)：红塔创新拟减持不超2360万股","\20200713\NW0001-14506142406.txt","9999999999","格隆汇","","02","2020/7/13 19:55:51","20200713","1","000000010465191E","2020/7/13","20:03:48","20200713020011687380","\20200713\NW0001-536516359.txt",""
"2617214","20200713020102012387","2020/7/13 19:53:00","20200713","澳洋顺昌：控股股东筹划公司控制权变更 7月14日上午开市起停牌","\20200713\NW0001-14506150317.txt","9999999999","财汇资讯","","02","2020/7/13 19:57:07","20200713","1","0000000104651921","2020/7/13","20:03:48","20200713020011687382","\20200713\NW0001-536516652.txt",""
"2617207","20200713020102012394","2020/7/13 19:54:00","20200713","歌尔股份(002241.SZ)：控股股东及其一致行动人减持19.24%歌尔转2","\20200713\NW0001-14506154151.txt","9999999999","格隆汇","","02","2020/7/13 19:55:51","20200713","1","0000000104651925","2020/7/13","20:03:48","20200713020011687383","\20200713\NW0001-536516794.txt",""
"2617215","20200713020102012401","2020/7/13 19:55:00","20200713","澳洋顺昌(002245.SZ)：控股股东筹划股权转让或致控制权变更  明起停牌","\20200713\NW0001-14506156743.txt","9999999999","格隆汇","","02","2020/7/13 19:57:07","20200713","1","000000010465DF57","2020/7/13","20:23:17","20200713020011687384","\20200713\NW0001-536516890.txt",""
"2617211","20200713020102012443","2020/7/13","20200713","破产案件:（2020）沪0115破12号","\20200713\NW0001-14505919629.txt","9999999999","全国企业破产重整案件信息网","","02","2020/7/13 19:57:07","20200713","1","0000000104651916","2020/7/13","20:03:48","20200713020011687390","\20200713\NW0001-536508108.txt",""
"2617212","20200713020102012471","2020/7/13 19:42:00","20200713","杉杉股份(600884.SH)控股股东8746.77万股被司法冻结","\20200713\NW0001-14506088757.txt","9999999999","格隆汇","","02","2020/7/13 19:57:07","20200713","1","000000010465192D","2020/7/13","20:03:48","20200713020011687394","\20200713\NW0001-536514372.txt",""
"2617216","20200713020102012485","2020/7/13 19:51:00","20200713","鸿利智汇(300219.SZ)：上半年业绩扭亏为盈 预盈3200万元-4800万元","\20200713\NW0001-14506138113.txt","9999999999","格隆汇","","02","2020/7/13 19:57:07","20200713","1","0000000104651932","2020/7/13","20:03:48","20200713020011687396","\20200713\NW0001-536516200.txt",""
"2617217","20200713020102012492","2020/7/13 19:52:00","20200713","美的物业：因做市商不足两家被停牌 股票暂停转让","\20200713\NW0001-14506149048.txt","9999999999","乐居财经","","02","2020/7/13 19:57:07","20200713","1","0000000104651935","2020/7/13","20:03:48","20200713020011687397","\20200713\NW0001-536516605.txt",""
"2617219","20200713020102012548","2020/7/13 19:53:00","20200713","国内LED照明龙头企业木林森引入小米战略投资，大股东减持","\20200713\NW0001-14506150155.txt","0299999999","36氪","","02","2020/7/13 19:58:18","20200713","1","0000000104651939","2020/7/13","20:03:48","20200713020011687405","\20200713\NW0001-536516646.txt",""
"2619602","20200714030029555353","2020/7/14 16:44:14","20200714","潮宏基：关于非公开发行限售股解禁上市流通的提示性公告","\20200715\ANNOUNMT-194063975.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:05:24","20200714","1","0000000104C690AC","2020/7/15","19:05:08","20200714030001336377","\20200715\ANNOUNMT-6439380.txt",""
"2619603","20200714030029555262","2020/7/14 16:36:14","20200714","七匹狼：关于回购公司股份方案的公告","\20200715\ANNOUNMT-194061167.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:05:24","20200714","1","0000000104C69204","2020/7/15","19:05:08","20200714030001336364","\20200715\ANNOUNMT-6439276.txt",""
"2619604","20200714030029555269","2020/7/14 16:38:14","20200714","九森林业：股权质押公告","\20200714\ANNOUNMT-194061409.txt","0300000018","代办股份转让信息平台","","02","2020/7/14 17:05:24","20200714","1","00000001048FB31A","2020/7/14","18:05:47","20200714030001336365","\20200714\ANNOUNMT-6439285.txt",""
"2619606","20200714030029555283","2020/7/14 16:42:14","20200714","泰胜风能：2020年半年度业绩预告","\20200715\ANNOUNMT-194062112.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:05:24","20200714","1","0000000104C69207","2020/7/15","19:05:08","20200714030001336367","\20200715\ANNOUNMT-6439311.txt",""
"2619607","20200714030029555290","2020/7/14 16:42:14","20200714","永东股份：关于持股5%以上股东减持股份的实施进展公告","\20200715\ANNOUNMT-194062193.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:05:24","20200714","1","0000000104C69208","2020/7/15","19:05:08","20200714030001336368","\20200715\ANNOUNMT-6439314.txt",""
"2619608","20200714030029554968","2020/7/14 16:31:14","20200714","远达环保2020年半年度业绩快报公告","\20200715\ANNOUNMT-194059061.txt","0300000001","上海交易所","","02","2020/7/14 17:05:24","20200714","1","0000000104C690C3","2020/7/15","19:05:08","20200714030001336322","\20200715\ANNOUNMT-6439198.txt",""
"2619609","20200714030029554975","2020/7/14 16:36:14","20200714","通源石油：关于为参股公司申请金融机构综合授信提供担保的公告","\20200714\ANNOUNMT-194060707.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:05:24","20200714","1","0000000104A23CB2","2020/7/15","02:51:51","20200714030001336323","\20200714\ANNOUNMT-6439259.txt",""
"2619610","20200714030029554982","2020/7/14 16:36:14","20200714","金明精机：关于使用部分闲置自有资金进行现金管理的进展公告","\20200714\ANNOUNMT-194061058.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:05:24","20200714","1","0000000104A23CB4","2020/7/15","02:51:51","20200714030001336324","\20200714\ANNOUNMT-6439272.txt",""
"2619612","20200714030029554996","2020/7/14 16:43:14","20200714","三丰智能：2020年半年度业绩预告","\20200714\ANNOUNMT-194062354.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:05:24","20200714","1","0000000104A24056","2020/7/15","02:51:51","20200714030001336326","\20200714\ANNOUNMT-6439320.txt",""
"2619613","20200714030029555003","2020/7/14 16:43:14","20200714","弘业股份关于公司董事辞职的公告","\20200715\ANNOUNMT-194063138.txt","0300000001","上海交易所","","02","2020/7/14 17:05:24","20200714","1","0000000104C690C6","2020/7/15","19:05:08","20200714030001336327","\20200715\ANNOUNMT-6439349.txt",""
"2619615","20200714030029554940","2020/7/14 16:35:14","20200714","*ST节能：2020年半年度业绩预告","\20200715\ANNOUNMT-194060141.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:05:24","20200714","1","0000000104C690E5","2020/7/15","19:05:08","20200714030001336318","\20200715\ANNOUNMT-6439238.txt",""
"2619616","20200714030029554947","2020/7/14 16:36:14","20200714","探路者：2020年半年度业绩预告","\20200715\ANNOUNMT-194060573.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:05:24","20200714","1","0000000104C690E7","2020/7/15","19:05:08","20200714030001336319","\20200715\ANNOUNMT-6439254.txt",""
"2619617","20200714030029554954","2020/7/14 16:41:14","20200714","中传股份：关于公司股票停牌的公告","\20200714\ANNOUNMT-194062057.txt","0300000018","代办股份转让信息平台","","02","2020/7/14 17:05:24","20200714","1","00000001048E25D7","2020/7/14","17:20:58","20200714030001336320","\20200714\ANNOUNMT-6439309.txt",""
"2619619","20200714030029555101","2020/7/14 16:36:14","20200714","天海防务：关于公司重整进展暨股票存在被终止上市风险的提示性公告","\20200715\ANNOUNMT-194060816.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:05:24","20200714","1","0000000104C690FF","2020/7/15","19:05:08","20200714030001336341","\20200715\ANNOUNMT-6439263.txt",""
"2619620","20200714030029555108","2020/7/14 16:40:14","20200714","ST巴士：2020年半年度业绩预告","\20200715\ANNOUNMT-194061680.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:05:24","20200714","1","0000000104C69101","2020/7/15","19:05:08","20200714030001336342","\20200715\ANNOUNMT-6439295.txt",""
"2619621","20200714030029555115","2020/7/14 16:43:14","20200714","泽璟制药首次公开发行网下配售限售股上市流通公告","\20200715\ANNOUNMT-194062544.txt","0300000001","上海交易所","","02","2020/7/14 17:05:24","20200714","1","0000000104C69104","2020/7/15","19:05:08","20200714030001336343","\20200715\ANNOUNMT-6439327.txt",""
"2619622","20200714030029555122","2020/7/14 16:43:14","20200714","汇通能源关于公司实际控制人的一致行动人增持公司股份暨后续增持计划的公告","\20200715\ANNOUNMT-194062895.txt","0300000001","上海交易所","","02","2020/7/14 17:05:24","20200714","1","0000000104C69106","2020/7/15","19:05:08","20200714030001336344","\20200715\ANNOUNMT-6439340.txt",""
"2619623","20200714030029555129","2020/7/14 16:43:14","20200714","钱江水利股票交易异常波动公告","\20200715\ANNOUNMT-194062976.txt","0300000001","上海交易所","","02","2020/7/14 17:05:24","20200714","1","0000000104C69108","2020/7/15","19:05:08","20200714030001336345","\20200715\ANNOUNMT-6439343.txt",""
"2619624","20200714030029555136","2020/7/14 16:43:14","20200714","双成药业：2020年半年度业绩预告","\20200715\ANNOUNMT-194063678.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:05:24","20200714","1","0000000104C69109","2020/7/15","19:05:08","20200714030001336346","\20200715\ANNOUNMT-6439369.txt",""
"2619625","20200714030029555038","2020/7/14 16:33:14","20200714","宜华健康：2020年半年度业绩预告","\20200715\ANNOUNMT-194059412.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:05:24","20200714","1","0000000104C69246","2020/7/15","19:05:08","20200714030001336332","\20200715\ANNOUNMT-6439211.txt",""
"2619626","20200714030029555045","2020/7/14 16:35:14","20200714","华统股份：关于在仙居县设立全资子公司完成工商登记的公告","\20200715\ANNOUNMT-194059925.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:05:24","20200714","1","0000000104C69247","2020/7/15","19:05:08","20200714030001336333","\20200715\ANNOUNMT-6439230.txt",""
"2619627","20200714030029555052","2020/7/14 16:35:14","20200714","大连电瓷：2020年半年度业绩预告","\20200715\ANNOUNMT-194060006.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:05:24","20200714","1","0000000104C69249","2020/7/15","19:05:08","20200714030001336334","\20200715\ANNOUNMT-6439233.txt",""
"2619629","20200714030029555066","2020/7/14 16:36:14","20200714","七匹狼：2020年半年度业绩预告","\20200715\ANNOUNMT-194061140.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:05:24","20200714","1","0000000104C6924B","2020/7/15","19:05:08","20200714030001336336","\20200715\ANNOUNMT-6439275.txt",""
"2619630","20200714030029555073","2020/7/14 16:40:14","20200714","航发控制：关于高级管理人员辞职的公告","\20200715\ANNOUNMT-194061572.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:05:24","20200714","1","0000000104C6924C","2020/7/15","19:05:08","20200714030001336337","\20200715\ANNOUNMT-6439291.txt",""
